Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Cloud_Type,Solar_Zenith_Angle,Fill_Flag,Surface_Albedo,Wind_Speed,Precipitable_Water,Wind_Direction,Relative_Humidity,Temperature,Pressure
2019,5,14,21,0,0,0,0,0,0,0,0,116.15,0,0.2,2.5,2.6,265,32.16,26.7,1009
2019,5,14,21,30,0,0,0,0,0,0,0,120.11,0,0.2,2.8,2.6,267,33.71,25.9,1009
2019,5,14,22,0,0,0,0,0,0,0,0,123.44,0,0.2,3,2.6,270,36.11,25.1,1009
2019,5,14,22,30,0,0,0,0,0,0,0,126.02,0,0.2,3.2,2.6,268,37.42,24.5,1009
2019,5,14,23,0,0,0,0,0,0,0,0,127.74,0,0.2,3.3,2.6,267,38.91,23.8,1009
2019,5,14,23,30,0,0,0,0,0,0,0,128.5,0,0.2,3.3,2.6,265,39.85,23.4,1009
2019,5,15,0,0,0,0,0,0,0,0,0,128.28,0,0.2,3.3,2.6,263,40.25,23,1009
2019,5,15,0,30,0,0,0,0,0,0,0,127.07,0,0.2,3.3,2.6,262,40.69,22.8,1008
2019,5,15,1,0,0,0,0,0,0,0,0,124.95,0,0.2,3.2,2.6,260,41.25,22.5,1008
2019,5,15,1,30,0,0,0,0,0,0,0,122.01,0,0.2,3.1,2.6,259,41.5,22.4,1008
2019,5,15,2,0,0,0,0,0,0,0,7,118.38,0,0.2,3.1,2.6,258,41.72,22.2,1008
2019,5,15,2,30,0,0,0,0,0,0,0,114.17,0,0.2,3,2.6,257,42.23,22,1008
2019,5,15,3,0,0,0,0,0,0,0,0,109.48,0,0.2,2.9,2.5,256,42.46,21.8,1008
2019,5,15,3,30,0,0,0,0,0,0,0,104.41,0,0.2,2.9,2.5,255,43.24,21.5,1008
2019,5,15,4,0,0,0,0,0,0,0,0,99.04,0,0.2,2.8,2.5,254,43.36,21.3,1008
2019,5,15,4,30,0,0,0,0,0,0,0,93.42,0,0.2,2.8,2.4,253,42.31,21.7,1008
2019,5,15,5,0,12,5,12,19,93,23,7,87.36,71,0.2,2.8,2.4,251,40.92,22.1,1008
2019,5,15,5,30,46,79,58,49,317,96,7,81.53,79,0.2,3,2.3,248,37.41,23.6,1009
2019,5,15,6,0,87,26,94,71,483,192,7,75.48,100,0.2,3.2,2.3,245,33.31,25.1,1009
2019,5,15,6,30,135,95,169,86,600,298,7,69.31,54,0.2,2.7,2.2,238,29.61,27.1,1009
2019,5,15,7,0,154,395,333,98,683,407,7,63.06,50,0.2,2.1,2.2,231,25.08,29,1009
2019,5,15,7,30,173,450,420,108,741,514,0,56.77,57,0.2,1.8,2.2,201,22.75,30.7,1009
2019,5,15,8,0,158,637,564,116,785,616,0,50.46,32,0.2,1.4,2.2,172,19.81,32.3,1009
2019,5,15,8,30,235,520,608,123,819,711,7,44.16,50,0.2,1.6,2.1,154,18.52,33.5,1009
2019,5,15,9,0,212,661,733,128,845,795,7,37.92,46,0.2,1.8,2.1,136,16.88,34.7,1009
2019,5,15,9,30,180,772,836,138,857,866,0,31.8,21,0.2,1.8,2.1,133,16.13,35.5,1008
2019,5,15,10,0,162,836,914,148,862,923,0,25.93,7,0.2,1.7,2.1,131,15.45,36.3,1008
2019,5,15,10,30,165,849,960,150,875,969,0,20.55,7,0.2,1.5,2,136,14.96,36.9,1008
2019,5,15,11,0,175,829,971,151,884,1000,0,16.17,7,0.2,1.2,2,141,14.14,37.5,1007
2019,5,15,11,30,265,698,943,152,887,1013,0,13.83,39,0.2,1,2,156,13.83,37.9,1007
2019,5,15,12,0,329,588,898,150,888,1010,7,14.53,36,0.2,0.7,2,171,13,38.3,1006
2019,5,15,12,30,356,497,829,150,883,990,7,17.93,50,0.2,0.9,2,201,12.86,38.5,1006
2019,5,15,13,0,225,726,894,150,875,956,0,22.84,18,0.2,1,1.9,231,11.95,38.8,1005
2019,5,15,13,30,250,648,820,144,866,905,0,28.48,25,0.2,1.5,1.9,244,11.95,38.8,1005
2019,5,15,14,0,154,817,827,138,852,840,0,34.48,4,0.2,2.1,1.9,256,11.06,38.8,1004
2019,5,15,14,30,132,832,763,132,832,763,0,40.66,0,0.2,2.8,1.9,259,11.3,38.4,1004
2019,5,15,15,0,131,786,668,124,808,676,0,46.92,4,0.2,3.5,1.8,263,10.57,38,1004
2019,5,15,15,30,127,728,563,116,770,577,0,53.23,7,0.2,3.5,1.8,263,10.57,38,1004
2019,5,15,16,0,110,704,467,106,724,473,0,59.53,4,0.2,4.6,1.7,264,10.85,36,1005
2019,5,15,16,30,114,502,320,94,661,365,0,65.8,29,0.2,4.9,1.7,266,11.84,34.4,1005
2019,5,15,17,0,86,477,233,81,571,257,0,72.01,18,0.2,5.2,1.6,267,12.47,32.8,1005
2019,5,15,17,30,69,72,84,63,437,153,3,78.13,93,0.2,5.1,1.6,267,14.22,30.5,1006
2019,5,15,18,0,32,29,35,39,236,63,3,84.1,100,0.2,5.1,1.5,267,17.91,28.2,1006
2019,5,15,18,30,6,11,6,8,30,8,7,89.66,43,0.2,5.1,1.5,264,19.79,26.5,1007
2019,5,15,19,0,0,0,0,0,0,0,7,95.86,0,0.2,5.1,1.4,262,26.99,24.8,1007
2019,5,15,19,30,0,0,0,0,0,0,3,101.36,0,0.2,5.2,1.4,262,28.83,23.7,1007
2019,5,15,20,0,0,0,0,0,0,0,7,106.6,0,0.2,5.4,1.4,262,36.28,22.7,1007
2019,5,15,20,30,0,0,0,0,0,0,7,111.49,0,0.2,5.6,1.5,264,37.43,22.2,1008
2019,5,15,21,0,0,0,0,0,0,0,7,115.96,0,0.2,5.7,1.5,265,41.22,21.7,1008
2019,5,15,21,30,0,0,0,0,0,0,7,119.91,0,0.2,5.8,1.5,266,42.24,21.3,1008
2019,5,15,22,0,0,0,0,0,0,0,6,123.23,0,0.2,5.8,1.6,267,43.37,21,1008
2019,5,15,22,30,0,0,0,0,0,0,6,125.8,0,0.2,5.7,1.6,269,44.45,20.6,1008
2019,5,15,23,0,0,0,0,0,0,0,7,127.51,0,0.2,5.7,1.7,270,44.63,20.3,1007
2019,5,15,23,30,0,0,0,0,0,0,6,128.27,0,0.2,5.5,1.8,270,45.75,19.9,1007
2019,5,16,0,0,0,0,0,0,0,0,7,128.04,0,0.2,5.4,1.8,271,46.85,19.6,1007
2019,5,16,0,30,0,0,0,0,0,0,7,126.84,0,0.2,5.1,1.9,272,47.44,19.4,1007
2019,5,16,1,0,0,0,0,0,0,0,7,124.73,0,0.2,4.9,1.9,272,48.46,19.2,1007
2019,5,16,1,30,0,0,0,0,0,0,7,121.8,0,0.2,4.7,1.9,272,49.07,19,1007
2019,5,16,2,0,0,0,0,0,0,0,7,118.18,0,0.2,4.5,2,272,49.74,18.8,1007
2019,5,16,2,30,0,0,0,0,0,0,0,113.99,0,0.2,4.3,2,270,50.37,18.6,1007
2019,5,16,3,0,0,0,0,0,0,0,8,109.31,0,0.2,4,2,269,50.93,18.3,1007
2019,5,16,3,30,0,0,0,0,0,0,8,104.26,0,0.2,4,2.1,268,51.57,18.1,1007
2019,5,16,4,0,0,0,0,0,0,0,8,98.9,0,0.2,4,2.2,267,51.47,18,1007
2019,5,16,4,30,0,0,0,0,0,0,6,93.29,0,0.2,4.3,2.3,266,50.51,18.3,1007
2019,5,16,5,0,17,40,19,20,104,25,7,87.23,71,0.2,4.5,2.3,265,49.89,18.6,1007
2019,5,16,5,30,52,125,71,49,332,99,6,81.41,100,0.2,4.9,2.4,265,47.47,19.4,1007
2019,5,16,6,0,90,175,134,70,492,194,6,75.36,82,0.2,5.2,2.4,264,46.52,20.2,1008
2019,5,16,6,30,124,282,224,83,608,299,7,69.2,93,0.2,5.5,2.5,264,43.48,21.3,1008
2019,5,16,7,0,154,386,329,92,692,407,7,62.96,36,0.2,5.7,2.6,264,42.47,22.4,1008
2019,5,16,7,30,154,562,463,100,752,513,7,56.67,46,0.2,5.8,2.6,263,39.03,23.8,1008
2019,5,16,8,0,104,800,614,104,800,614,0,50.35,0,0.2,5.8,2.6,262,37.33,25.3,1008
2019,5,16,8,30,227,540,615,113,828,708,7,44.05,43,0.2,5.8,2.5,259,35.02,26.4,1009
2019,5,16,9,0,298,460,661,122,847,791,7,37.81,57,0.2,5.9,2.5,256,33.56,27.5,1009
2019,5,16,9,30,256,611,776,128,865,864,7,31.68,61,0.2,5.9,2.4,253,32,28.3,1008
2019,5,16,10,0,221,709,859,133,877,923,0,25.79,32,0.2,5.9,2.4,250,30.7,29.1,1008
2019,5,16,10,30,232,636,828,134,892,970,0,20.39,7,0.2,6,2.3,249,29.83,29.6,1008
2019,5,16,11,0,141,888,995,131,906,1002,0,15.98,0,0.2,6.2,2.2,249,29.03,30.1,1008
2019,5,16,11,30,238,723,941,129,913,1016,0,13.6,0,0.2,6.4,2.2,250,28.7,30.3,1008
2019,5,16,12,0,164,844,982,126,919,1016,0,14.31,0,0.2,6.5,2.1,250,28.02,30.5,1008
2019,5,16,12,30,213,740,918,131,907,995,0,17.74,4,0.2,6.7,2,253,28.32,30.3,1007
2019,5,16,13,0,148,868,949,139,888,958,0,22.68,4,0.2,6.9,2,255,28.23,30,1007
2019,5,16,13,30,136,877,908,136,877,908,0,28.34,0,0.2,6.9,1.9,258,29.05,29.5,1007
2019,5,16,14,0,135,859,844,135,859,844,0,34.36,0,0.2,6.9,1.8,261,28.65,28.9,1007
2019,5,16,14,30,129,839,767,129,839,767,0,40.54,0,0.2,7,1.7,264,30,28.1,1007
2019,5,16,15,0,137,767,662,124,812,680,0,46.81,7,0.2,7,1.6,267,28.49,27.3,1007
2019,5,16,15,30,116,774,581,116,774,581,0,53.12,0,0.2,7,1.6,267,28.49,27.3,1007
2019,5,16,16,0,107,732,479,107,732,479,0,59.42,0,0.2,7,1.4,271,28.29,25.1,1008
2019,5,16,16,30,95,676,373,95,676,373,0,65.69,0,0.2,6.9,1.2,273,30.57,23.8,1008
2019,5,16,17,0,80,589,263,80,589,263,0,71.89,0,0.2,6.8,1.1,275,29.23,22.6,1009
2019,5,16,17,30,63,457,158,63,457,158,0,78.01,0,0.2,6.6,1,277,31.83,21.2,1009
2019,5,16,18,0,40,252,66,40,252,66,0,83.97,0,0.2,6.4,1,278,34.41,19.8,1010
2019,5,16,18,30,9,33,9,9,33,9,0,89.53,0,0.2,6.2,0.9,278,36.61,18.8,1010
2019,5,16,19,0,0,0,0,0,0,0,0,95.71,0,0.2,5.9,0.8,279,43.48,17.8,1011
2019,5,16,19,30,0,0,0,0,0,0,0,101.21,0,0.2,5.7,0.8,279,45.15,17.2,1011
2019,5,16,20,0,0,0,0,0,0,0,0,106.43,0,0.2,5.5,0.8,278,51.29,16.7,1011
2019,5,16,20,30,0,0,0,0,0,0,0,111.31,0,0.2,5.3,0.8,278,52.61,16.3,1011
2019,5,16,21,0,0,0,0,0,0,0,0,115.77,0,0.2,5.2,0.8,278,55.88,16,1011
2019,5,16,21,30,0,0,0,0,0,0,0,119.71,0,0.2,5.1,0.8,278,56.59,15.8,1011
2019,5,16,22,0,0,0,0,0,0,0,0,123.01,0,0.2,5,0.8,278,58.6,15.6,1011
2019,5,16,22,30,0,0,0,0,0,0,0,125.58,0,0.2,4.9,0.8,277,59.36,15.4,1011
2019,5,16,23,0,0,0,0,0,0,0,0,127.28,0,0.2,4.9,0.8,277,60.31,15.3,1011
2019,5,16,23,30,0,0,0,0,0,0,0,128.04,0,0.2,4.9,0.8,277,61.08,15.1,1011
2019,5,17,0,0,0,0,0,0,0,0,0,127.82,0,0.2,4.9,0.8,277,62.03,15,1011
2019,5,17,0,30,0,0,0,0,0,0,0,126.62,0,0.2,4.8,0.9,276,62.77,14.8,1010
2019,5,17,1,0,0,0,0,0,0,0,0,124.52,0,0.2,4.7,0.9,276,63.31,14.7,1010
2019,5,17,1,30,0,0,0,0,0,0,0,121.6,0,0.2,4.6,0.9,275,64.19,14.5,1011
2019,5,17,2,0,0,0,0,0,0,0,0,118,0,0.2,4.4,0.9,274,65.34,14.3,1011
2019,5,17,2,30,0,0,0,0,0,0,0,113.81,0,0.2,4.3,0.9,273,66.19,14.1,1011
2019,5,17,3,0,0,0,0,0,0,0,0,109.15,0,0.2,4.1,0.9,271,66.61,13.9,1011
2019,5,17,3,30,0,0,0,0,0,0,0,104.11,0,0.2,3.9,0.9,269,67.48,13.7,1011
2019,5,17,4,0,0,0,0,0,0,0,0,98.76,0,0.2,3.6,0.9,267,67.76,13.5,1011
2019,5,17,4,30,0,0,0,0,0,0,0,93.16,0,0.2,3.8,0.9,266,66.02,13.9,1011
2019,5,17,5,0,22,136,29,22,136,29,0,87.11,0,0.2,4.1,0.9,265,63.7,14.3,1012
2019,5,17,5,30,50,379,107,50,379,107,0,81.3,0,0.2,4.5,0.9,267,58.97,15.5,1012
2019,5,17,6,0,70,540,207,70,540,207,0,75.25,0,0.2,4.9,1,269,52.69,16.7,1012
2019,5,17,6,30,85,648,316,85,648,316,0,69.09,0,0.2,4.7,1,274,48.55,18,1012
2019,5,17,7,0,99,721,428,99,721,428,0,62.86,0,0.2,4.6,1,280,40.58,19.4,1012
2019,5,17,7,30,110,775,537,110,775,537,0,56.57,0,0.2,4.3,1,285,37.46,20.7,1012
2019,5,17,8,0,120,814,640,120,814,640,0,50.26,0,0.2,3.9,1,290,31.2,22,1012
2019,5,17,8,30,128,846,737,128,846,737,0,43.95,0,0.2,3.8,1,292,29.02,23.2,1012
2019,5,17,9,0,135,869,823,135,869,823,0,37.7,0,0.2,3.7,1,294,25.17,24.3,1012
2019,5,17,9,30,140,885,894,140,885,894,0,31.57,0,0.2,3.8,1.1,296,23.72,25.3,1012
2019,5,17,10,0,145,896,953,145,896,953,0,25.67,0,0.2,3.8,1.1,298,21.39,26.3,1012
2019,5,17,10,30,147,907,998,147,907,998,0,20.23,0,0.2,4,1.1,297,20.53,27,1012
2019,5,17,11,0,148,913,1027,148,913,1027,0,15.78,0,0.2,4.3,1.1,297,19.54,27.8,1011
2019,5,17,11,30,148,914,1037,148,914,1037,0,13.37,0,0.2,4.6,1.2,294,19.09,28.2,1011
2019,5,17,12,0,147,914,1034,147,914,1034,0,14.09,0,0.2,4.9,1.2,292,19.43,28.7,1011
2019,5,17,12,30,137,922,1016,137,922,1016,0,17.56,0,0.2,5.1,1.2,291,19.19,28.9,1010
2019,5,17,13,0,122,932,983,122,932,983,0,22.53,0,0.2,5.2,1.3,290,19.73,29.1,1010
2019,5,17,13,30,122,918,931,122,918,931,0,28.21,0,0.2,5.6,1.3,291,19.84,29,1010
2019,5,17,14,0,121,899,864,121,899,864,0,34.24,0,0.2,5.9,1.3,291,20.04,29,1010
2019,5,17,14,30,119,874,784,119,874,784,0,40.43,0,0.2,6,1.3,290,20.49,28.6,1009
2019,5,17,15,0,115,841,692,115,841,692,0,46.71,0,0.2,6,1.3,288,21.07,28.2,1009
2019,5,17,15,30,109,805,593,109,805,593,0,53.01,0,0.2,6,1.3,288,21.07,28.2,1009
2019,5,17,16,0,102,753,486,102,753,486,0,59.31,0,0.2,6.1,1.3,287,22.68,26.9,1009
2019,5,17,16,30,93,685,376,93,685,376,0,65.58,0,0.2,6.2,1.3,285,23.91,26,1009
2019,5,17,17,0,80,591,265,80,591,265,0,71.78,0,0.2,6.3,1.3,284,25.85,25,1009
2019,5,17,17,30,64,454,159,64,454,159,0,77.89,0,0.2,6,1.3,281,28.1,23.6,1009
2019,5,17,18,0,40,249,67,40,249,67,0,83.85,0,0.2,5.8,1.3,279,32.25,22.3,1010
2019,5,17,18,30,9,35,9,9,35,9,0,89.42,0,0.2,5.9,1.3,276,34.48,21.2,1010
2019,5,17,19,0,0,0,0,0,0,0,0,95.57,0,0.2,6,1.3,274,39.95,20.1,1010
2019,5,17,19,30,0,0,0,0,0,0,0,101.06,0,0.2,5.9,1.4,272,42.01,19.3,1011
2019,5,17,20,0,0,0,0,0,0,0,0,106.27,0,0.2,5.9,1.4,270,47.23,18.5,1011
2019,5,17,20,30,0,0,0,0,0,0,0,111.14,0,0.2,5.7,1.4,269,48.73,18,1011
2019,5,17,21,0,0,0,0,0,0,0,0,115.58,0,0.2,5.5,1.5,268,52.21,17.4,1011
2019,5,17,21,30,0,0,0,0,0,0,0,119.51,0,0.2,5.3,1.5,268,53.54,17,1011
2019,5,17,22,0,0,0,0,0,0,0,0,122.81,0,0.2,5.1,1.5,268,54.87,16.7,1011
2019,5,17,22,30,0,0,0,0,0,0,0,125.36,0,0.2,4.9,1.6,269,55.92,16.4,1011
2019,5,17,23,0,0,0,0,0,0,0,0,127.06,0,0.2,4.7,1.6,269,57.05,16.1,1011
2019,5,17,23,30,0,0,0,0,0,0,0,127.82,0,0.2,4.7,1.6,271,57.78,15.9,1011
2019,5,18,0,0,0,0,0,0,0,0,0,127.6,0,0.2,4.7,1.7,272,58.25,15.8,1012
2019,5,18,0,30,0,0,0,0,0,0,0,126.41,0,0.2,4.6,1.7,272,58.94,15.6,1011
2019,5,18,1,0,0,0,0,0,0,0,0,124.31,0,0.2,4.6,1.7,271,59.74,15.4,1011
2019,5,18,1,30,0,0,0,0,0,0,0,121.41,0,0.2,4.3,1.7,270,60.9,15.1,1011
2019,5,18,2,0,0,0,0,0,0,0,0,117.82,0,0.2,4,1.7,269,61.56,14.9,1011
2019,5,18,2,30,0,0,0,0,0,0,0,113.64,0,0.2,3.9,1.7,268,62.36,14.7,1011
2019,5,18,3,0,0,0,0,0,0,0,0,109,0,0.2,3.8,1.7,267,62.52,14.5,1011
2019,5,18,3,30,0,0,0,0,0,0,0,103.96,0,0.2,3.6,1.7,266,62.93,14.4,1011
2019,5,18,4,0,0,0,0,0,0,0,0,98.62,0,0.2,3.3,1.7,265,61.85,14.3,1011
2019,5,18,4,30,0,0,0,0,0,0,0,93.03,0,0.2,3.3,1.7,265,59.57,14.9,1012
2019,5,18,5,0,23,143,30,23,143,30,0,87,0,0.2,3.3,1.7,266,55.89,15.4,1012
2019,5,18,5,30,49,362,104,48,385,107,0,81.19,11,0.2,3.2,1.7,270,50.49,17,1012
2019,5,18,6,0,78,371,173,66,546,206,7,75.15,71,0.2,3.1,1.7,274,43.79,18.6,1012
2019,5,18,6,30,108,428,261,81,648,313,7,69,82,0.2,2.2,1.7,293,38.93,20.5,1012
2019,5,18,7,0,130,529,372,94,716,422,7,62.76,71,0.2,1.4,1.7,311,33.05,22.3,1012
2019,5,18,7,30,104,768,528,104,768,528,0,56.47,0,0.2,1.1,1.8,171,31.12,23.3,1012
2019,5,18,8,0,137,725,601,113,807,630,0,50.16,46,0.2,0.8,1.8,31,28.2,24.4,1012
2019,5,18,8,30,135,793,707,116,843,724,0,43.86,29,0.2,1.2,1.8,53,26.26,25.6,1012
2019,5,18,9,0,130,850,803,120,871,810,0,37.61,7,0.2,1.6,1.8,75,24.11,26.7,1012
2019,5,18,9,30,159,820,858,119,897,884,0,31.46,21,0.2,2,1.8,80,22.46,27.9,1011
2019,5,18,10,0,185,798,905,116,920,946,0,25.54,29,0.2,2.4,1.8,85,20.18,29,1011
2019,5,18,10,30,281,661,902,119,928,991,7,20.08,64,0.2,2.5,1.8,86,19.16,29.9,1011
2019,5,18,11,0,258,716,948,121,932,1019,0,15.6,50,0.2,2.6,1.8,86,17.49,30.7,1010
2019,5,18,11,30,319,629,931,123,934,1032,7,13.16,54,0.2,2.5,1.8,83,16.91,31.3,1010
2019,5,18,12,0,227,773,977,124,931,1028,0,13.88,61,0.2,2.4,1.9,80,15.8,31.9,1009
2019,5,18,12,30,269,689,927,127,921,1006,7,17.38,39,0.2,2.1,1.8,73,15.36,32.4,1009
2019,5,18,13,0,175,828,941,132,904,968,0,22.39,18,0.2,1.9,1.8,65,14.28,32.8,1008
2019,5,18,13,30,260,638,823,127,896,917,7,28.09,43,0.2,1.6,1.8,49,14.12,33,1008
2019,5,18,14,0,161,801,824,121,887,855,0,34.12,7,0.2,1.3,1.7,33,13.17,33.1,1007
2019,5,18,14,30,234,563,663,116,868,778,0,40.32,25,0.2,1.4,1.7,179,13.32,32.9,1007
2019,5,18,15,0,118,818,680,110,843,689,0,46.6,11,0.2,1.6,1.7,326,12.74,32.8,1007
2019,5,18,15,30,110,783,582,104,808,591,0,52.91,11,0.2,1.6,1.7,326,12.74,32.8,1007
2019,5,18,16,0,96,763,487,96,763,487,0,59.21,0,0.2,2.9,1.6,301,13.08,31.7,1006
2019,5,18,16,30,109,584,351,87,700,378,0,65.47,4,0.2,3.3,1.5,297,13.92,30.6,1006
2019,5,18,17,0,110,285,200,77,611,269,7,71.67,46,0.2,3.6,1.4,293,14.88,29.5,1007
2019,5,18,17,30,76,176,113,61,482,163,7,77.77,100,0.2,3.7,1.4,289,16.51,27.7,1007
2019,5,18,18,0,38,100,49,40,284,71,7,83.73,100,0.2,3.7,1.3,285,20.52,25.8,1007
2019,5,18,18,30,8,18,8,9,47,10,7,89.31,43,0.2,3.8,1.2,281,22.19,24.5,1008
2019,5,18,19,0,0,0,0,0,0,0,7,95.43,0,0.2,3.9,1.2,277,27.11,23.2,1008
2019,5,18,19,30,0,0,0,0,0,0,7,100.91,0,0.2,3.6,1.2,275,28.28,22.5,1008
2019,5,18,20,0,0,0,0,0,0,0,7,106.11,0,0.2,3.3,1.2,274,31.51,21.7,1008
2019,5,18,20,30,0,0,0,0,0,0,7,110.97,0,0.2,3.1,1.2,274,32.72,21.1,1009
2019,5,18,21,0,0,0,0,0,0,0,7,115.4,0,0.2,2.9,1.2,275,34.54,20.5,1009
2019,5,18,21,30,0,0,0,0,0,0,7,119.32,0,0.2,2.8,1.2,275,36.28,19.7,1009
2019,5,18,22,0,0,0,0,0,0,0,7,122.61,0,0.2,2.6,1.2,274,38.57,18.9,1009
2019,5,18,22,30,0,0,0,0,0,0,7,125.15,0,0.2,2.7,1.3,274,39.26,18.6,1008
2019,5,18,23,0,0,0,0,0,0,0,7,126.84,0,0.2,2.8,1.4,273,40.69,18.3,1008
2019,5,18,23,30,0,0,0,0,0,0,7,127.6,0,0.2,2.9,1.5,273,41.2,18.1,1008
2019,5,19,0,0,0,0,0,0,0,0,7,127.38,0,0.2,3,1.6,273,42.28,18,1008
2019,5,19,0,30,0,0,0,0,0,0,7,126.2,0,0.2,2.8,1.8,273,43.08,17.7,1008
2019,5,19,1,0,0,0,0,0,0,0,6,124.11,0,0.2,2.6,1.9,272,44.44,17.5,1007
2019,5,19,1,30,0,0,0,0,0,0,6,121.22,0,0.2,2.4,2,269,45.29,17.2,1007
2019,5,19,2,0,0,0,0,0,0,0,6,117.64,0,0.2,2.2,2.1,266,46.71,17,1007
2019,5,19,2,30,0,0,0,0,0,0,6,113.48,0,0.2,2.2,2.1,262,47.6,16.7,1007
2019,5,19,3,0,0,0,0,0,0,0,6,108.84,0,0.2,2.2,2.2,258,49.6,16.4,1007
2019,5,19,3,30,0,0,0,0,0,0,6,103.82,0,0.2,2.3,2.2,256,49.92,16.3,1007
2019,5,19,4,0,0,0,0,0,0,0,6,98.49,0,0.2,2.4,2.2,254,52.16,16.1,1007
2019,5,19,4,30,0,0,0,0,0,0,6,92.91,0,0.2,2.7,2.2,255,50.85,16.5,1007
2019,5,19,5,0,16,9,16,22,149,30,6,86.9,86,0.2,3.1,2.1,256,52.2,16.8,1007
2019,5,19,5,30,48,8,49,47,379,106,6,81.08,100,0.2,3.8,2.1,258,48.76,17.9,1008
2019,5,19,6,0,64,13,67,68,524,203,6,75.05,43,0.2,4.5,2.1,260,46.76,18.9,1008
2019,5,19,6,30,92,16,98,83,624,308,6,68.9,0,0.2,4.9,2.1,260,43.68,20,1008
2019,5,19,7,0,155,178,237,99,689,415,6,62.67,0,0.2,5.3,2.1,260,39.07,21.2,1008
2019,5,19,7,30,197,405,421,109,744,521,7,56.39,39,0.2,5.3,2.1,258,37.43,21.9,1008
2019,5,19,8,0,244,392,496,120,786,624,7,50.08,14,0.2,5.3,2,256,34.1,22.6,1008
2019,5,19,8,30,327,243,502,123,824,718,6,43.77,0,0.2,5.4,2,255,32.11,23.6,1008
2019,5,19,9,0,375,184,521,125,856,804,6,37.51,0,0.2,5.4,1.9,253,29.11,24.5,1008
2019,5,19,9,30,410,226,603,127,879,878,6,31.36,0,0.2,5.4,1.9,254,27.27,25.6,1008
2019,5,19,10,0,410,304,685,127,898,938,7,25.43,0,0.2,5.4,1.9,256,25.7,26.7,1008
2019,5,19,10,30,457,263,704,130,907,983,8,19.94,0,0.2,5.5,1.8,258,24.81,27.3,1008
2019,5,19,11,0,436,135,566,134,912,1013,8,15.42,0,0.2,5.5,1.8,260,25,27.9,1008
2019,5,19,11,30,228,21,248,135,912,1024,8,12.94,0,0.2,5.7,1.9,262,24.83,28,1007
2019,5,19,12,0,204,12,216,135,910,1019,4,13.68,0,0.2,5.8,1.9,264,25.98,28.2,1007
2019,5,19,12,30,334,74,405,132,909,1000,4,17.21,0,0.2,6,1.9,264,26.28,28,1007
2019,5,19,13,0,432,295,705,127,906,966,7,22.24,0,0.2,6.1,1.9,264,27.32,27.9,1007
2019,5,19,13,30,415,117,518,125,897,917,6,27.96,0,0.2,6.2,1.8,262,27.78,27.6,1006
2019,5,19,14,0,393,122,494,122,881,852,6,34.01,0,0.2,6.3,1.8,261,28.45,27.3,1006
2019,5,19,14,30,355,150,470,118,859,774,6,40.21,0,0.2,6.4,1.7,260,29.3,26.8,1006
2019,5,19,15,0,309,220,460,114,829,685,6,46.49,0,0.2,6.4,1.7,259,30.47,26.2,1006
2019,5,19,15,30,258,252,410,108,793,587,7,52.8,0,0.2,6.4,1.7,259,30.47,26.2,1006
2019,5,19,16,0,216,191,314,98,753,485,7,59.1,0,0.2,6.3,1.4,258,32.88,24.7,1006
2019,5,19,16,30,145,341,287,88,700,380,7,65.36,32,0.2,6.1,1.3,260,34.91,23.7,1006
2019,5,19,17,0,119,197,181,75,618,271,7,71.55,61,0.2,6,1.2,261,35.25,22.7,1006
2019,5,19,17,30,62,85,80,61,485,165,7,77.65,100,0.2,5.8,1.1,263,38.19,21.4,1007
2019,5,19,18,0,32,59,39,41,279,72,7,83.6,100,0.2,5.6,1,264,39.12,20.1,1007
2019,5,19,18,30,8,14,8,9,44,10,7,89.19,43,0.2,5.4,1,265,41.36,19.2,1007
2019,5,19,19,0,0,0,0,0,0,0,7,95.29,0,0.2,5.3,0.9,266,43.5,18.2,1008
2019,5,19,19,30,0,0,0,0,0,0,7,100.76,0,0.2,5.1,1,267,45.17,17.6,1008
2019,5,19,20,0,0,0,0,0,0,0,7,105.95,0,0.2,5,1,268,48.86,16.9,1008
2019,5,19,20,30,0,0,0,0,0,0,7,110.8,0,0.2,4.8,1.1,268,49.8,16.6,1008
2019,5,19,21,0,0,0,0,0,0,0,7,115.23,0,0.2,4.6,1.1,269,53.96,16.3,1008
2019,5,19,21,30,0,0,0,0,0,0,7,119.13,0,0.2,4.3,1.2,269,55,16,1008
2019,5,19,22,0,0,0,0,0,0,0,7,122.41,0,0.2,4,1.3,269,58.97,15.7,1008
2019,5,19,22,30,0,0,0,0,0,0,7,124.94,0,0.2,3.7,1.3,268,60.5,15.3,1008
2019,5,19,23,0,0,0,0,0,0,0,7,126.63,0,0.2,3.3,1.4,267,64.05,15,1008
2019,5,19,23,30,0,0,0,0,0,0,7,127.39,0,0.2,3.1,1.4,266,65.3,14.7,1008
2019,5,20,0,0,0,0,0,0,0,0,7,127.17,0,0.2,2.8,1.4,265,67.67,14.5,1007
2019,5,20,0,30,0,0,0,0,0,0,7,125.99,0,0.2,2.7,1.5,265,68.54,14.3,1007
2019,5,20,1,0,0,0,0,0,0,0,7,123.92,0,0.2,2.6,1.5,265,70.33,14.1,1007
2019,5,20,1,30,0,0,0,0,0,0,7,121.04,0,0.2,2.6,1.5,266,70.79,14,1007
